function_id,raw_name,canonical_name,address,category,status,batch,target_address,target_slot,collapsed_raw_target,source_line_start,source_line_end,source_byte_start,source_byte_end,payload_byte_start,payload_byte_end,output_file,output_payload_offset,raw_signature
function_00096,FUN_7100016180,unidentified_function_7100016180,7100016180,internal,recovered_body,0,,,,4797270,4797280,161717287,161717502,161717281,161717502,src/functions/internal/batch_00/7100000000/1987_functions.inc,9057,"long FUN_7100016180(undefined8 param_1,undefined8 param_2)"
function_00097,FUN_71000161c0,unidentified_function_71000161c0,71000161c0,internal,recovered_body,0,,,,4797284,4797289,161717508,161717620,161717502,161717620,src/functions/internal/batch_00/7100000000/1987_functions.inc,9278,undefined8 FUN_71000161c0(undefined8 param_1)
function_00098,FUN_71000161e0,unidentified_function_71000161e0,71000161e0,internal,recovered_body,0,,,,4797293,4797297,161717626,161717680,161717620,161717680,src/functions/internal/batch_00/7100000000/1987_functions.inc,9396,undefined8 FUN_71000161e0(void)
function_00099,FUN_7100016210,unidentified_function_7100016210,7100016210,internal,recovered_body,0,,,,4797301,4797351,161717686,161718916,161717680,161718916,src/functions/internal/batch_00/7100000000/1987_functions.inc,9456,"void FUN_7100016210(char *param_1,int *param_2)"
function_00100,FUN_7100016300,unidentified_function_7100016300,7100016300,internal,recovered_body,0,,,,4797355,4797415,161718922,161720513,161718916,161720513,src/functions/internal/batch_00/7100000000/1987_functions.inc,10692,"long FUN_7100016300(int param_1,long param_2,int param_3)"
function_00101,FUN_7100016400,unidentified_function_7100016400,7100016400,internal,recovered_body,0,,,,4797419,4797437,161720519,161720949,161720513,161720949,src/functions/internal/batch_00/7100000000/1987_functions.inc,12289,"int FUN_7100016400(byte *param_1,byte *param_2)"
function_00102,FUN_7100016450,unidentified_function_7100016450,7100016450,internal,recovered_body,0,,,,4797441,4797460,161720955,161721495,161720949,161721495,src/functions/internal/batch_00/7100000000/1987_functions.inc,12725,"int FUN_7100016450(byte *param_1,byte *param_2,int param_3)"
function_00103,FUN_71000164b0,unidentified_function_71000164b0,71000164b0,internal,recovered_body,0,,,,4797464,4797515,161721501,161722821,161721495,161722821,src/functions/internal/batch_00/7100000000/1987_functions.inc,13271,void FUN_71000164b0(auto_FUN_71000164b0_param_1 *param_1)
function_00104,FUN_7100016580,unidentified_function_7100016580,7100016580,internal,recovered_body,0,,,,4797519,4797524,161722827,161722924,161722821,161722924,src/functions/internal/batch_00/7100000000/1987_functions.inc,14597,undefined8 FUN_7100016580(undefined8 param_1)
function_00105,FUN_7100016590,unidentified_function_7100016590,7100016590,internal,recovered_body,0,,,,4797528,4797532,161722930,161722984,161722924,161722984,src/functions/internal/batch_00/7100000000/1987_functions.inc,14700,undefined8 FUN_7100016590(void)
function_00106,FUN_71000165a0,unidentified_function_71000165a0,71000165a0,internal,recovered_body,0,,,,4797536,4797541,161722990,161723157,161722984,161723157,src/functions/internal/batch_00/7100000000/1987_functions.inc,14760,"undefined8 FUN_71000165a0(undefined8 param_1,int param_2,int param_3)"
function_00107,FUN_71000165d0,unidentified_function_71000165d0,71000165d0,internal,recovered_body,0,,,,4797545,4797597,161723163,161724886,161723157,161724886,src/functions/internal/batch_00/7100000000/1987_functions.inc,14933,"undefined8 FUN_71000165d0(long param_1,long param_2,uint param_3,uint param_4)"
function_00108,FUN_7100016730,unidentified_function_7100016730,7100016730,internal,recovered_body,0,,,,4797601,4797634,161724892,161725734,161724886,161725734,src/functions/internal/batch_00/7100000000/1987_functions.inc,16662,"char * FUN_7100016730(undefined8 *param_1,char *param_2)"
function_00109,FUN_71000167e0,unidentified_function_71000167e0,71000167e0,internal,recovered_body,0,,,,4797638,4797688,161725740,161726959,161725734,161726959,src/functions/internal/batch_00/7100000000/1987_functions.inc,17510,"char * FUN_71000167e0(undefined8 *param_1,char *param_2)"
function_00110,FUN_71000168b0,unidentified_function_71000168b0,71000168b0,internal,recovered_body,0,,,,4797692,4797748,161726965,161728537,161726959,161728537,src/functions/internal/batch_00/7100000000/1987_functions.inc,18735,"long FUN_71000168b0(char *param_1,uint *param_2,int param_3)"
function_00111,FUN_7100016a70,unidentified_function_7100016a70,7100016a70,internal,recovered_body,0,,,,4797752,4797786,161728543,161729731,161728537,161729731,src/functions/internal/batch_00/7100000000/1987_functions.inc,20313,"long FUN_7100016a70(auto_FUN_7100016a70_param_1 *param_1,uint param_2,uint *param_3,int param_4)"
function_00112,FUN_7100016b70,unidentified_function_7100016b70,7100016b70,internal,recovered_body,0,,,,4797790,4797854,161729737,161731357,161729731,161731357,src/functions/internal/batch_00/7100000000/1987_functions.inc,21507,"long FUN_7100016b70(undefined8 param_1,uint *param_2,int param_3)"
function_00113,FUN_7100016d40,unidentified_function_7100016d40,7100016d40,internal,recovered_body,0,,,,4797858,4797915,161731363,161732844,161731357,161732844,src/functions/internal/batch_00/7100000000/1987_functions.inc,23133,"undefined4 FUN_7100016d40(long param_1,long param_2)"
function_00114,FUN_7100018070,unidentified_function_7100018070,7100018070,internal,recovered_body,0,,,,4797919,4797940,161732850,161733312,161732844,161733312,src/functions/internal/batch_00/7100000000/1987_functions.inc,24620,ulong FUN_7100018070(byte *param_1)
function_00115,FUN_71000180d0,unidentified_function_71000180d0,71000180d0,internal,recovered_body,0,,,,4797944,4798091,161733318,161738259,161733312,161738259,src/functions/internal/batch_00/7100000000/1987_functions.inc,25088,"undefined8 FUN_71000180d0(long param_1,char *param_2,int param_3)"
function_00116,FUN_7100018440,unidentified_function_7100018440,7100018440,internal,recovered_body,0,,,,4798095,4798227,161738265,161743114,161738259,161743114,src/functions/internal/batch_00/7100000000/1987_functions.inc,30035,"long FUN_7100018440(long param_1,long param_2,int param_3)"
function_00117,FUN_7100018820,unidentified_function_7100018820,7100018820,internal,recovered_body,0,,,,4798231,4798264,161743120,161744551,161743114,161744551,src/functions/internal/batch_00/7100000000/1987_functions.inc,34890,"undefined8 FUN_7100018820(long param_1,undefined8 param_2,undefined *param_3)"
function_00118,FUN_7100018930,unidentified_function_7100018930,7100018930,internal,recovered_body,0,,,,4798268,4798432,161744557,161750631,161744551,161750631,src/functions/internal/batch_00/7100000000/1987_functions.inc,36327,"long FUN_7100018930(long param_1,long param_2,long param_3)"
function_00119,FUN_7100018d10,unidentified_function_7100018d10,7100018d10,internal,recovered_body,0,,,,4798436,4798443,161750637,161750815,161750631,161750815,src/functions/internal/batch_00/7100000000/1987_functions.inc,42407,undefined8 FUN_7100018d10(long param_1)
function_00120,FUN_7100018d30,unidentified_function_7100018d30,7100018d30,internal,recovered_body,0,,,,4798447,4798460,161750821,161751213,161750815,161751213,src/functions/internal/batch_00/7100000000/1987_functions.inc,42591,undefined8 FUN_7100018d30(long param_1)
function_00121,FUN_7100018d80,unidentified_function_7100018d80,7100018d80,internal,recovered_body,0,,,,4798464,4798477,161751219,161751559,161751213,161751559,src/functions/internal/batch_00/7100000000/1987_functions.inc,42989,undefined8 FUN_7100018d80(long param_1)
function_00122,FUN_7100018dd0,unidentified_function_7100018dd0,7100018dd0,internal,recovered_body,0,,,,4798481,4798494,161751565,161751863,161751559,161751863,src/functions/internal/batch_00/7100000000/1987_functions.inc,43335,undefined8 FUN_7100018dd0(long param_1)
function_00123,FUN_7100018e30,unidentified_function_7100018e30,7100018e30,internal,recovered_body,0,,,,4798498,4798650,161751869,161756740,161751863,161756740,src/functions/internal/batch_00/7100000000/1987_functions.inc,43639,"undefined8 FUN_7100018e30(char *param_1,long param_2,long param_3,int param_4)"
function_00124,FUN_710001b540,unidentified_function_710001b540,710001b540,internal,recovered_body,0,,,,4798654,4798706,161756746,161758182,161756740,161758182,src/functions/internal/batch_00/7100000000/1987_functions.inc,48516,"undefined4 FUN_710001b540(undefined8 param_1,undefined8 param_2,byte *param_3,char *param_4)"
function_00125,FUN_710001ce50,unidentified_function_710001ce50,710001ce50,internal,recovered_body,0,,,,4798710,4798783,161758188,161759859,161758182,161759859,src/functions/internal/batch_00/7100000000/1987_functions.inc,49958,"int FUN_710001ce50(long param_1,int *param_2,int param_3,undefined1 param_4)"
function_00126,FUN_710001cfc0,unidentified_function_710001cfc0,710001cfc0,internal,recovered_body,0,,,,4798787,4798908,161759865,161763713,161759859,161763713,src/functions/internal/batch_00/7100000000/1987_functions.inc,51635,"undefined8 FUN_710001cfc0(long param_1,int *param_2,long param_3,int *param_4,int param_5,long param_6)"
function_00127,FUN_710001d2d0,unidentified_function_710001d2d0,710001d2d0,internal,recovered_body,0,,,,4798912,4799037,161763719,161767873,161763713,161767873,src/functions/internal/batch_00/7100000000/1987_functions.inc,55489,int * FUN_710001d2d0(undefined8 *param_1)
function_00128,FUN_710001d6f0,unidentified_function_710001d6f0,710001d6f0,internal,recovered_body,0,,,,4799041,4799345,161767879,161778784,161767873,161778784,src/functions/internal/batch_00/7100000000/1987_functions.inc,59649,"long * FUN_710001d6f0(auto_FUN_710001d6f0_param_1 *param_1,int param_2,uint *param_3)"
function_00129,FUN_710001dd00,unidentified_function_710001dd00,710001dd00,internal,recovered_body,0,,,,4799349,4800110,161778790,161805284,161778784,161805284,src/functions/internal/batch_00/7100000000/1987_functions.inc,70560,"byte * FUN_710001dd00(auto_FUN_710001dd00_param_1 *param_1,uint *param_2)"
function_00130,FUN_710001ed60,unidentified_function_710001ed60,710001ed60,internal,recovered_body,0,,,,4800114,4800382,161805290,161814368,161805284,161814368,src/functions/internal/batch_00/7100000000/1987_functions.inc,97060,"undefined8 FUN_710001ed60(long param_1,undefined8 *param_2,int param_3,char *param_4)"
function_00131,FUN_710001f330,unidentified_function_710001f330,710001f330,internal,recovered_body,0,,,,4800386,4800952,161814374,161835895,161814368,161835895,src/functions/internal/batch_00/7100000000/1987_functions.inc,106144,"undefined8 FUN_710001f330(long param_1,undefined8 *param_2,int param_3,byte *param_4)"
function_00132,FUN_7100020050,unidentified_function_7100020050,7100020050,internal,recovered_body,0,,,,4800956,4801330,161835901,161850035,161835895,161850035,src/functions/internal/batch_00/7100000000/1987_functions.inc,127671,"undefined8 FUN_7100020050(long param_1,undefined8 *param_2,int param_3,char *param_4)"
function_00133,FUN_7100020900,unidentified_function_7100020900,7100020900,internal,recovered_body,0,,,,4801334,4801593,161850041,161860141,161850035,161860141,src/functions/internal/batch_00/7100000000/1987_functions.inc,141811,"undefined8 FUN_7100020900(long param_1,undefined8 *param_2,int param_3,undefined8 param_4)"
function_00134,FUN_7100020ea0,unidentified_function_7100020ea0,7100020ea0,internal,recovered_body,0,,,,4801597,4801765,161860147,161865619,161860141,161865619,src/functions/internal/batch_00/7100000000/1987_functions.inc,151917,"undefined8 FUN_7100020ea0(long param_1,undefined8 *param_2,int param_3,char *param_4,long param_5)"
function_00135,FUN_7100021260,unidentified_function_7100021260,7100021260,internal,recovered_body,0,,,,4801769,4801958,161865625,161872483,161865619,161872483,src/functions/internal/batch_00/7100000000/1987_functions.inc,157395,"undefined8 FUN_7100021260(byte *param_1,undefined8 *param_2,int param_3,char *param_4,undefined8 param_5)"
function_00136,FUN_7100021700,unidentified_function_7100021700,7100021700,internal,recovered_body,0,,,,4801962,4802049,161872489,161875261,161872483,161875261,src/functions/internal/batch_00/7100000000/1987_functions.inc,164259,"undefined8 FUN_7100021700(long param_1,undefined8 *param_2,int param_3)"
function_00137,FUN_71000218d0,unidentified_function_71000218d0,71000218d0,internal,recovered_body,0,,,,4802053,4802153,161875267,161878316,161875261,161878316,src/functions/internal/batch_00/7100000000/1987_functions.inc,167037,"undefined8 FUN_71000218d0(long param_1,undefined8 *param_2,int param_3)"
function_00138,FUN_7100021b00,unidentified_function_7100021b00,7100021b00,internal,recovered_body,0,,,,4802157,4802322,161878322,161883940,161878316,161883940,src/functions/internal/batch_00/7100000000/1987_functions.inc,170092,"undefined8 FUN_7100021b00(long param_1,undefined8 *param_2,int param_3)"
function_00139,FUN_7100021eb0,unidentified_function_7100021eb0,7100021eb0,internal,recovered_body,0,,,,4802326,4802431,161883946,161887195,161883940,161887195,src/functions/internal/batch_00/7100000000/1987_functions.inc,175716,"undefined8 FUN_7100021eb0(long param_1,undefined8 *param_2,int param_3)"
function_00140,FUN_71000220c0,unidentified_function_71000220c0,71000220c0,internal,recovered_body,0,,,,4802435,4802600,161887201,161892678,161887195,161892678,src/functions/internal/batch_00/7100000000/1987_functions.inc,178971,"undefined8 FUN_71000220c0(long param_1,undefined8 *param_2,int param_3)"
function_00141,FUN_7100022420,unidentified_function_7100022420,7100022420,internal,recovered_body,0,,,,4802604,4802742,161892684,161897344,161892678,161897344,src/functions/internal/batch_00/7100000000/1987_functions.inc,184454,"undefined8 FUN_7100022420(long param_1,undefined8 *param_2,int param_3)"
function_00142,FUN_7100022730,unidentified_function_7100022730,7100022730,internal,recovered_body,0,,,,4802746,4802890,161897350,161902186,161897344,161902186,src/functions/internal/batch_00/7100000000/1987_functions.inc,189120,"undefined8 FUN_7100022730(long param_1,undefined8 *param_2,int param_3)"
function_00143,FUN_7100022a10,unidentified_function_7100022a10,7100022a10,internal,recovered_body,0,,,,4802894,4803065,161902192,161907972,161902186,161907972,src/functions/internal/batch_00/7100000000/1987_functions.inc,193962,"undefined8 FUN_7100022a10(long param_1,undefined8 *param_2,int param_3)"
function_00144,FUN_7100022dc0,unidentified_function_7100022dc0,7100022dc0,internal,recovered_body,0,,,,4803069,4803250,161907978,161914089,161907972,161914089,src/functions/internal/batch_00/7100000000/1987_functions.inc,199748,"undefined8 FUN_7100022dc0(long param_1,auto_FUN_7100022dc0_param_2 *param_2,int param_3,undefined8 param_4, undefined8 param_5)"
function_00145,FUN_71000231d0,unidentified_function_71000231d0,71000231d0,internal,recovered_body,0,,,,4803254,4803353,161914095,161917712,161914089,161917712,src/functions/internal/batch_00/7100000000/1987_functions.inc,205865,"undefined8 FUN_71000231d0(long param_1,undefined8 *param_2,int param_3,undefined8 param_4,undefined8 param_5)"
function_00146,FUN_7100023430,unidentified_function_7100023430,7100023430,internal,recovered_body,0,,,,4803357,4803668,161917718,161929266,161917712,161929266,src/functions/internal/batch_00/7100000000/1987_functions.inc,209488,"undefined8 FUN_7100023430(long param_1,undefined8 *param_2,int param_3,undefined8 param_4,undefined8 param_5)"
function_00147,FUN_7100023ae0,unidentified_function_7100023ae0,7100023ae0,internal,recovered_body,0,,,,4803672,4803940,161929272,161938617,161929266,161938617,src/functions/internal/batch_00/7100000000/1987_functions.inc,221042,"undefined8 FUN_7100023ae0(long param_1,undefined8 *param_2,int param_3,char *param_4)"
function_00148,FUN_71000240e0,unidentified_function_71000240e0,71000240e0,internal,recovered_body,0,,,,4803944,4803972,161938623,161939387,161938617,161939387,src/functions/internal/batch_00/7100000000/1987_functions.inc,230393,"ulong FUN_71000240e0(undefined8 param_1,int param_2,long param_3)"
function_00149,FUN_71000241d0,unidentified_function_71000241d0,71000241d0,internal,recovered_body,0,,,,4803978,4804067,161939448,161942226,161939387,161942226,src/functions/internal/batch_00/7100000000/1987_functions.inc,231163,"int FUN_71000241d0(byte *param_1,int param_2,long param_3)"
