type_id,record_id,raw_name,canonical_name,symbol_kind,record_kind,category,owner_function,address,source_line_start,source_line_end,source_byte_start,source_byte_end,output_file,output_payload_offset,raw_typedef
type_00084,type_record_0041,auto_FUN_710011ae70_param_1,inferred_function_type_710011ae70_param_1,typedef_alias,struct,generated_functions,FUN_710011ae70,710011ae70,119735,119741,4067152,4067373,src/types/generated/functions/7100100000/0014_types.inc,0,"typedef struct auto_FUN_710011ae70_param_1 auto_FUN_710011ae70_param_1, *Pauto_FUN_710011ae70_param_1;"
type_00085,type_record_0041,Pauto_FUN_710011ae70_param_1,pointer_to_inferred_function_type_710011ae70_param_1,pointer_typedef,struct,generated_functions,FUN_710011ae70,710011ae70,119735,119741,4067152,4067373,src/types/generated/functions/7100100000/0014_types.inc,0,"typedef struct auto_FUN_710011ae70_param_1 auto_FUN_710011ae70_param_1, *Pauto_FUN_710011ae70_param_1;"
type_00086,type_record_0042,auto_FUN_71002299f0_puVar1,inferred_function_type_71002299f0_puvar1,struct_tag,struct,generated_functions,FUN_71002299f0,71002299f0,119743,119751,4067375,4067651,src/types/generated/functions/7100200000/0015_types.inc,0,"typedef struct auto_FUN_71002299f0_puVar1 auto_FUN_71002299f0_puVar1, *Pauto_FUN_71002299f0_puVar1;"
type_00087,type_record_0042,auto_FUN_71002299f0_puVar1,inferred_function_type_71002299f0_puvar1,typedef_alias,struct,generated_functions,FUN_71002299f0,71002299f0,119743,119751,4067375,4067651,src/types/generated/functions/7100200000/0015_types.inc,0,"typedef struct auto_FUN_71002299f0_puVar1 auto_FUN_71002299f0_puVar1, *Pauto_FUN_71002299f0_puVar1;"
type_00088,type_record_0042,Pauto_FUN_71002299f0_puVar1,pointer_to_inferred_function_type_71002299f0_puvar1,pointer_typedef,struct,generated_functions,FUN_71002299f0,71002299f0,119743,119751,4067375,4067651,src/types/generated/functions/7100200000/0015_types.inc,0,"typedef struct auto_FUN_71002299f0_puVar1 auto_FUN_71002299f0_puVar1, *Pauto_FUN_71002299f0_puVar1;"
type_00089,type_record_0043,auto_FUN_71003d83c0_piVar10,inferred_function_type_71003d83c0_pivar10,struct_tag,struct,generated_functions,FUN_71003d83c0,71003d83c0,119753,119838,4067653,4070149,src/types/generated/functions/7100300000/0016_types.inc,0,"typedef struct auto_FUN_71003d83c0_piVar10 auto_FUN_71003d83c0_piVar10, *Pauto_FUN_71003d83c0_piVar10;"
type_00090,type_record_0043,auto_FUN_71003d83c0_piVar10,inferred_function_type_71003d83c0_pivar10,typedef_alias,struct,generated_functions,FUN_71003d83c0,71003d83c0,119753,119838,4067653,4070149,src/types/generated/functions/7100300000/0016_types.inc,0,"typedef struct auto_FUN_71003d83c0_piVar10 auto_FUN_71003d83c0_piVar10, *Pauto_FUN_71003d83c0_piVar10;"
type_00091,type_record_0043,Pauto_FUN_71003d83c0_piVar10,pointer_to_inferred_function_type_71003d83c0_pivar10,pointer_typedef,struct,generated_functions,FUN_71003d83c0,71003d83c0,119753,119838,4067653,4070149,src/types/generated/functions/7100300000/0016_types.inc,0,"typedef struct auto_FUN_71003d83c0_piVar10 auto_FUN_71003d83c0_piVar10, *Pauto_FUN_71003d83c0_piVar10;"
type_00092,type_record_0044,auto_FUN_71003d83c0_param_2,inferred_function_type_71003d83c0_param_2,struct_tag,struct,generated_functions,FUN_71003d83c0,71003d83c0,119840,119849,4070151,4070458,src/types/generated/functions/7100300000/0016_types.inc,2498,"typedef struct auto_FUN_71003d83c0_param_2 auto_FUN_71003d83c0_param_2, *Pauto_FUN_71003d83c0_param_2;"
type_00093,type_record_0044,auto_FUN_71003d83c0_param_2,inferred_function_type_71003d83c0_param_2,typedef_alias,struct,generated_functions,FUN_71003d83c0,71003d83c0,119840,119849,4070151,4070458,src/types/generated/functions/7100300000/0016_types.inc,2498,"typedef struct auto_FUN_71003d83c0_param_2 auto_FUN_71003d83c0_param_2, *Pauto_FUN_71003d83c0_param_2;"
type_00094,type_record_0044,Pauto_FUN_71003d83c0_param_2,pointer_to_inferred_function_type_71003d83c0_param_2,pointer_typedef,struct,generated_functions,FUN_71003d83c0,71003d83c0,119840,119849,4070151,4070458,src/types/generated/functions/7100300000/0016_types.inc,2498,"typedef struct auto_FUN_71003d83c0_param_2 auto_FUN_71003d83c0_param_2, *Pauto_FUN_71003d83c0_param_2;"
type_00095,type_record_0045,auto_FUN_71003d83c0_DAT_7103a6dd88,inferred_function_type_71003d83c0_dat_7103a6dd88,struct_tag,struct,generated_functions,FUN_71003d83c0,71003d83c0,119851,119857,4070460,4070714,src/types/generated/functions/7100300000/0016_types.inc,2807,"typedef struct auto_FUN_71003d83c0_DAT_7103a6dd88 auto_FUN_71003d83c0_DAT_7103a6dd88, *Pauto_FUN_71003d83c0_DAT_7103a6dd88;"
type_00096,type_record_0045,auto_FUN_71003d83c0_DAT_7103a6dd88,inferred_function_type_71003d83c0_dat_7103a6dd88,typedef_alias,struct,generated_functions,FUN_71003d83c0,71003d83c0,119851,119857,4070460,4070714,src/types/generated/functions/7100300000/0016_types.inc,2807,"typedef struct auto_FUN_71003d83c0_DAT_7103a6dd88 auto_FUN_71003d83c0_DAT_7103a6dd88, *Pauto_FUN_71003d83c0_DAT_7103a6dd88;"
type_00097,type_record_0045,Pauto_FUN_71003d83c0_DAT_7103a6dd88,pointer_to_inferred_function_type_71003d83c0_dat_7103a6dd88,pointer_typedef,struct,generated_functions,FUN_71003d83c0,71003d83c0,119851,119857,4070460,4070714,src/types/generated/functions/7100300000/0016_types.inc,2807,"typedef struct auto_FUN_71003d83c0_DAT_7103a6dd88 auto_FUN_71003d83c0_DAT_7103a6dd88, *Pauto_FUN_71003d83c0_DAT_7103a6dd88;"
type_00098,type_record_0046,auto_FUN_7100018930_puVar10,inferred_function_type_7100018930_puvar10,struct_tag,struct,generated_functions,FUN_7100018930,7100018930,119859,119864,4070716,4070915,src/types/generated/functions/7100000000/0017_types.inc,0,"typedef struct auto_FUN_7100018930_puVar10 auto_FUN_7100018930_puVar10, *Pauto_FUN_7100018930_puVar10;"
type_00099,type_record_0046,auto_FUN_7100018930_puVar10,inferred_function_type_7100018930_puvar10,typedef_alias,struct,generated_functions,FUN_7100018930,7100018930,119859,119864,4070716,4070915,src/types/generated/functions/7100000000/0017_types.inc,0,"typedef struct auto_FUN_7100018930_puVar10 auto_FUN_7100018930_puVar10, *Pauto_FUN_7100018930_puVar10;"
type_00100,type_record_0046,Pauto_FUN_7100018930_puVar10,pointer_to_inferred_function_type_7100018930_puvar10,pointer_typedef,struct,generated_functions,FUN_7100018930,7100018930,119859,119864,4070716,4070915,src/types/generated/functions/7100000000/0017_types.inc,0,"typedef struct auto_FUN_7100018930_puVar10 auto_FUN_7100018930_puVar10, *Pauto_FUN_7100018930_puVar10;"
type_00101,type_record_0047,auto_FUN_7100121bc0_param_2,inferred_function_type_7100121bc0_param_2,struct_tag,struct,generated_functions,FUN_7100121bc0,7100121bc0,119866,119878,4070917,4071305,src/types/generated/functions/7100100000/0018_types.inc,0,"typedef struct auto_FUN_7100121bc0_param_2 auto_FUN_7100121bc0_param_2, *Pauto_FUN_7100121bc0_param_2;"
type_00102,type_record_0047,auto_FUN_7100121bc0_param_2,inferred_function_type_7100121bc0_param_2,typedef_alias,struct,generated_functions,FUN_7100121bc0,7100121bc0,119866,119878,4070917,4071305,src/types/generated/functions/7100100000/0018_types.inc,0,"typedef struct auto_FUN_7100121bc0_param_2 auto_FUN_7100121bc0_param_2, *Pauto_FUN_7100121bc0_param_2;"
type_00103,type_record_0047,Pauto_FUN_7100121bc0_param_2,pointer_to_inferred_function_type_7100121bc0_param_2,pointer_typedef,struct,generated_functions,FUN_7100121bc0,7100121bc0,119866,119878,4070917,4071305,src/types/generated/functions/7100100000/0018_types.inc,0,"typedef struct auto_FUN_7100121bc0_param_2 auto_FUN_7100121bc0_param_2, *Pauto_FUN_7100121bc0_param_2;"
type_00104,type_record_0048,auto_FUN_7100121bc0_piVar5,inferred_function_type_7100121bc0_pivar5,struct_tag,struct,generated_functions,FUN_7100121bc0,7100121bc0,119880,119889,4071307,4071610,src/types/generated/functions/7100100000/0018_types.inc,390,"typedef struct auto_FUN_7100121bc0_piVar5 auto_FUN_7100121bc0_piVar5, *Pauto_FUN_7100121bc0_piVar5;"
type_00105,type_record_0048,auto_FUN_7100121bc0_piVar5,inferred_function_type_7100121bc0_pivar5,typedef_alias,struct,generated_functions,FUN_7100121bc0,7100121bc0,119880,119889,4071307,4071610,src/types/generated/functions/7100100000/0018_types.inc,390,"typedef struct auto_FUN_7100121bc0_piVar5 auto_FUN_7100121bc0_piVar5, *Pauto_FUN_7100121bc0_piVar5;"
type_00106,type_record_0048,Pauto_FUN_7100121bc0_piVar5,pointer_to_inferred_function_type_7100121bc0_pivar5,pointer_typedef,struct,generated_functions,FUN_7100121bc0,7100121bc0,119880,119889,4071307,4071610,src/types/generated/functions/7100100000/0018_types.inc,390,"typedef struct auto_FUN_7100121bc0_piVar5 auto_FUN_7100121bc0_piVar5, *Pauto_FUN_7100121bc0_piVar5;"
type_00107,type_record_0049,auto_FUN_710021ec20_param_1,inferred_function_type_710021ec20_param_1,struct_tag,struct,generated_functions,FUN_710021ec20,710021ec20,119891,119896,4071612,4071810,src/types/generated/functions/7100200000/0019_types.inc,0,"typedef struct auto_FUN_710021ec20_param_1 auto_FUN_710021ec20_param_1, *Pauto_FUN_710021ec20_param_1;"
type_00108,type_record_0049,auto_FUN_710021ec20_param_1,inferred_function_type_710021ec20_param_1,typedef_alias,struct,generated_functions,FUN_710021ec20,710021ec20,119891,119896,4071612,4071810,src/types/generated/functions/7100200000/0019_types.inc,0,"typedef struct auto_FUN_710021ec20_param_1 auto_FUN_710021ec20_param_1, *Pauto_FUN_710021ec20_param_1;"
type_00109,type_record_0049,Pauto_FUN_710021ec20_param_1,pointer_to_inferred_function_type_710021ec20_param_1,pointer_typedef,struct,generated_functions,FUN_710021ec20,710021ec20,119891,119896,4071612,4071810,src/types/generated/functions/7100200000/0019_types.inc,0,"typedef struct auto_FUN_710021ec20_param_1 auto_FUN_710021ec20_param_1, *Pauto_FUN_710021ec20_param_1;"
type_00110,type_record_0050,auto_FUN_710017d820_puVar7,inferred_function_type_710017d820_puvar7,struct_tag,struct,generated_functions,FUN_710017d820,710017d820,119898,119903,4071812,4072007,src/types/generated/functions/7100100000/0020_types.inc,0,"typedef struct auto_FUN_710017d820_puVar7 auto_FUN_710017d820_puVar7, *Pauto_FUN_710017d820_puVar7;"
type_00111,type_record_0050,auto_FUN_710017d820_puVar7,inferred_function_type_710017d820_puvar7,typedef_alias,struct,generated_functions,FUN_710017d820,710017d820,119898,119903,4071812,4072007,src/types/generated/functions/7100100000/0020_types.inc,0,"typedef struct auto_FUN_710017d820_puVar7 auto_FUN_710017d820_puVar7, *Pauto_FUN_710017d820_puVar7;"
type_00112,type_record_0050,Pauto_FUN_710017d820_puVar7,pointer_to_inferred_function_type_710017d820_puvar7,pointer_typedef,struct,generated_functions,FUN_710017d820,710017d820,119898,119903,4071812,4072007,src/types/generated/functions/7100100000/0020_types.inc,0,"typedef struct auto_FUN_710017d820_puVar7 auto_FUN_710017d820_puVar7, *Pauto_FUN_710017d820_puVar7;"
type_00113,type_record_0051,auto_branch_71002C8C70_0x7100288e60_pbVar8,inferred_branch_type_71002c8c70_0x7100288e60_pbvar8,struct_tag,struct,generated_branches,branch_71002C8C70_0x7100288e60,71002c8c70,119905,119910,4072009,4072267,src/types/generated/branches/7100200000/0021_types.inc,0,"typedef struct auto_branch_71002C8C70_0x7100288e60_pbVar8 auto_branch_71002C8C70_0x7100288e60_pbVar8, *Pauto_branch_71002C8C70_0x7100288e60_pbVar8;"
type_00114,type_record_0051,auto_branch_71002C8C70_0x7100288e60_pbVar8,inferred_branch_type_71002c8c70_0x7100288e60_pbvar8,typedef_alias,struct,generated_branches,branch_71002C8C70_0x7100288e60,71002c8c70,119905,119910,4072009,4072267,src/types/generated/branches/7100200000/0021_types.inc,0,"typedef struct auto_branch_71002C8C70_0x7100288e60_pbVar8 auto_branch_71002C8C70_0x7100288e60_pbVar8, *Pauto_branch_71002C8C70_0x7100288e60_pbVar8;"
type_00115,type_record_0051,Pauto_branch_71002C8C70_0x7100288e60_pbVar8,pointer_to_inferred_branch_type_71002c8c70_0x7100288e60_pbvar8,pointer_typedef,struct,generated_branches,branch_71002C8C70_0x7100288e60,71002c8c70,119905,119910,4072009,4072267,src/types/generated/branches/7100200000/0021_types.inc,0,"typedef struct auto_branch_71002C8C70_0x7100288e60_pbVar8 auto_branch_71002C8C70_0x7100288e60_pbVar8, *Pauto_branch_71002C8C70_0x7100288e60_pbVar8;"
type_00116,type_record_0052,auto_branch_71002C8C70_0x7100288e60_pbVar6,inferred_branch_type_71002c8c70_0x7100288e60_pbvar6,struct_tag,struct,generated_branches,branch_71002C8C70_0x7100288e60,71002c8c70,119912,119917,4072269,4072527,src/types/generated/branches/7100200000/0021_types.inc,260,"typedef struct auto_branch_71002C8C70_0x7100288e60_pbVar6 auto_branch_71002C8C70_0x7100288e60_pbVar6, *Pauto_branch_71002C8C70_0x7100288e60_pbVar6;"
type_00117,type_record_0052,auto_branch_71002C8C70_0x7100288e60_pbVar6,inferred_branch_type_71002c8c70_0x7100288e60_pbvar6,typedef_alias,struct,generated_branches,branch_71002C8C70_0x7100288e60,71002c8c70,119912,119917,4072269,4072527,src/types/generated/branches/7100200000/0021_types.inc,260,"typedef struct auto_branch_71002C8C70_0x7100288e60_pbVar6 auto_branch_71002C8C70_0x7100288e60_pbVar6, *Pauto_branch_71002C8C70_0x7100288e60_pbVar6;"
type_00118,type_record_0052,Pauto_branch_71002C8C70_0x7100288e60_pbVar6,pointer_to_inferred_branch_type_71002c8c70_0x7100288e60_pbvar6,pointer_typedef,struct,generated_branches,branch_71002C8C70_0x7100288e60,71002c8c70,119912,119917,4072269,4072527,src/types/generated/branches/7100200000/0021_types.inc,260,"typedef struct auto_branch_71002C8C70_0x7100288e60_pbVar6 auto_branch_71002C8C70_0x7100288e60_pbVar6, *Pauto_branch_71002C8C70_0x7100288e60_pbVar6;"
type_00119,type_record_0053,auto_FUN_710047bbb0_param_2,inferred_function_type_710047bbb0_param_2,struct_tag,struct,generated_functions,FUN_710047bbb0,710047bbb0,119919,119925,4072529,4072755,src/types/generated/functions/7100400000/0022_types.inc,0,"typedef struct auto_FUN_710047bbb0_param_2 auto_FUN_710047bbb0_param_2, *Pauto_FUN_710047bbb0_param_2;"
type_00120,type_record_0053,auto_FUN_710047bbb0_param_2,inferred_function_type_710047bbb0_param_2,typedef_alias,struct,generated_functions,FUN_710047bbb0,710047bbb0,119919,119925,4072529,4072755,src/types/generated/functions/7100400000/0022_types.inc,0,"typedef struct auto_FUN_710047bbb0_param_2 auto_FUN_710047bbb0_param_2, *Pauto_FUN_710047bbb0_param_2;"
type_00121,type_record_0053,Pauto_FUN_710047bbb0_param_2,pointer_to_inferred_function_type_710047bbb0_param_2,pointer_typedef,struct,generated_functions,FUN_710047bbb0,710047bbb0,119919,119925,4072529,4072755,src/types/generated/functions/7100400000/0022_types.inc,0,"typedef struct auto_FUN_710047bbb0_param_2 auto_FUN_710047bbb0_param_2, *Pauto_FUN_710047bbb0_param_2;"
type_00122,type_record_0054,auto_FUN_71000f7b10_UNNAMED,inferred_function_type_71000f7b10_unnamed,struct_tag,struct,generated_functions,FUN_71000f7b10,71000f7b10,119927,119932,4072757,4072955,src/types/generated/functions/7100000000/0023_types.inc,0,"typedef struct auto_FUN_71000f7b10_UNNAMED auto_FUN_71000f7b10_UNNAMED, *Pauto_FUN_71000f7b10_UNNAMED;"
type_00123,type_record_0054,auto_FUN_71000f7b10_UNNAMED,inferred_function_type_71000f7b10_unnamed,typedef_alias,struct,generated_functions,FUN_71000f7b10,71000f7b10,119927,119932,4072757,4072955,src/types/generated/functions/7100000000/0023_types.inc,0,"typedef struct auto_FUN_71000f7b10_UNNAMED auto_FUN_71000f7b10_UNNAMED, *Pauto_FUN_71000f7b10_UNNAMED;"
type_00124,type_record_0054,Pauto_FUN_71000f7b10_UNNAMED,pointer_to_inferred_function_type_71000f7b10_unnamed,pointer_typedef,struct,generated_functions,FUN_71000f7b10,71000f7b10,119927,119932,4072757,4072955,src/types/generated/functions/7100000000/0023_types.inc,0,"typedef struct auto_FUN_71000f7b10_UNNAMED auto_FUN_71000f7b10_UNNAMED, *Pauto_FUN_71000f7b10_UNNAMED;"
type_00125,type_record_0055,auto_FUN_71000f7b10_pbVar26,inferred_function_type_71000f7b10_pbvar26,struct_tag,struct,generated_functions,FUN_71000f7b10,71000f7b10,119934,119942,4072957,4073224,src/types/generated/functions/7100000000/0023_types.inc,200,"typedef struct auto_FUN_71000f7b10_pbVar26 auto_FUN_71000f7b10_pbVar26, *Pauto_FUN_71000f7b10_pbVar26;"
type_00126,type_record_0055,auto_FUN_71000f7b10_pbVar26,inferred_function_type_71000f7b10_pbvar26,typedef_alias,struct,generated_functions,FUN_71000f7b10,71000f7b10,119934,119942,4072957,4073224,src/types/generated/functions/7100000000/0023_types.inc,200,"typedef struct auto_FUN_71000f7b10_pbVar26 auto_FUN_71000f7b10_pbVar26, *Pauto_FUN_71000f7b10_pbVar26;"
type_00127,type_record_0055,Pauto_FUN_71000f7b10_pbVar26,pointer_to_inferred_function_type_71000f7b10_pbvar26,pointer_typedef,struct,generated_functions,FUN_71000f7b10,71000f7b10,119934,119942,4072957,4073224,src/types/generated/functions/7100000000/0023_types.inc,200,"typedef struct auto_FUN_71000f7b10_pbVar26 auto_FUN_71000f7b10_pbVar26, *Pauto_FUN_71000f7b10_pbVar26;"
type_00128,type_record_0056,auto_FUN_71000f7b10_param_1,inferred_function_type_71000f7b10_param_1,struct_tag,struct,generated_functions,FUN_71000f7b10,71000f7b10,119944,119965,4073226,4073866,src/types/generated/functions/7100000000/0023_types.inc,469,"typedef struct auto_FUN_71000f7b10_param_1 auto_FUN_71000f7b10_param_1, *Pauto_FUN_71000f7b10_param_1;"
type_00129,type_record_0056,auto_FUN_71000f7b10_param_1,inferred_function_type_71000f7b10_param_1,typedef_alias,struct,generated_functions,FUN_71000f7b10,71000f7b10,119944,119965,4073226,4073866,src/types/generated/functions/7100000000/0023_types.inc,469,"typedef struct auto_FUN_71000f7b10_param_1 auto_FUN_71000f7b10_param_1, *Pauto_FUN_71000f7b10_param_1;"
type_00130,type_record_0056,Pauto_FUN_71000f7b10_param_1,pointer_to_inferred_function_type_71000f7b10_param_1,pointer_typedef,struct,generated_functions,FUN_71000f7b10,71000f7b10,119944,119965,4073226,4073866,src/types/generated/functions/7100000000/0023_types.inc,469,"typedef struct auto_FUN_71000f7b10_param_1 auto_FUN_71000f7b10_param_1, *Pauto_FUN_71000f7b10_param_1;"
type_00131,type_record_0057,auto_FUN_71001a5940_pbVar27,inferred_function_type_71001a5940_pbvar27,struct_tag,struct,generated_functions,FUN_71001a5940,71001a5940,119967,119975,4073868,4074143,src/types/generated/functions/7100100000/0024_types.inc,0,"typedef struct auto_FUN_71001a5940_pbVar27 auto_FUN_71001a5940_pbVar27, *Pauto_FUN_71001a5940_pbVar27;"
type_00132,type_record_0057,auto_FUN_71001a5940_pbVar27,inferred_function_type_71001a5940_pbvar27,typedef_alias,struct,generated_functions,FUN_71001a5940,71001a5940,119967,119975,4073868,4074143,src/types/generated/functions/7100100000/0024_types.inc,0,"typedef struct auto_FUN_71001a5940_pbVar27 auto_FUN_71001a5940_pbVar27, *Pauto_FUN_71001a5940_pbVar27;"
type_00133,type_record_0057,Pauto_FUN_71001a5940_pbVar27,pointer_to_inferred_function_type_71001a5940_pbvar27,pointer_typedef,struct,generated_functions,FUN_71001a5940,71001a5940,119967,119975,4073868,4074143,src/types/generated/functions/7100100000/0024_types.inc,0,"typedef struct auto_FUN_71001a5940_pbVar27 auto_FUN_71001a5940_pbVar27, *Pauto_FUN_71001a5940_pbVar27;"
